Price,Rooms,Bathrooms,Car Parks,Property Type,Size,Furnishing
950000,3,2,2,1,1350,1
950000,3,3,2,1,1350,1
950000,3,2,1,1,1350,1
1250000,3,3,1,0,1350,1
1800000,2,2,1,3,1350,2
1950000,3,2,2,3,1350,2
1980000,2,2,1,3,1350,2
1980000,2,2,2,3,1350,2
2000000,2,2,1,3,1350,2
2000000,2,2,2,3,1350,2
2000000,2,2,1,3,1350,2
2025000,3,2,1,3,1350,2
2150000,2,2,1,3,1350,2
2200000,2,2,1,3,1350,2
500000,4,2,1,1,1351,1
635000,3,2,2,1,1351,1
680000,3,2,2,1,1351,1
760000,4,2,2,1,1351,2
650000,3,4,1,1,1353,1
950000,1,2,1,3,1353,2
430000,3,2,2,1,1354,0
550000,4,3,1,1,1354,1
560000,4,3,1,1,1354,1
580000,4,3,1,1,1354,1
665000,3,2,1,1,1354,2
830000,3,3,2,3,1354,1
850000,3,3,4,3,1354,1
580000,3,2,2,1,1355,1
580000,3,3,1,1,1355,1
590000,3,2,2,1,1355,1
600000,3,2,2,1,1355,1
600000,3,2,2,1,1355,1
630000,3,2,2,1,1355,1
635000,3,2,2,1,1355,0
638000,3,2,2,1,1355,1
650000,3,2,2,1,1355,1
650000,3,3,2,1,1355,2
650000,3,2,2,1,1355,0
650000,3,2,3,1,1355,2
660000,3,2,2,1,1355,2
660000,3,2,2,1,1355,1
660000,3,2,2,1,1355,1
680000,3,2,2,1,1355,2
699800,3,2,2,1,1355,2
700000,3,2,2,1,1355,1
700000,3,2,2,1,1355,1
700000,3,3,2,1,1355,1
700000,3,2,2,1,1355,2
703000,3,2,2,1,1355,1
710000,3,2,2,1,1355,1
718000,3,2,2,1,1355,2
730000,3,2,2,1,1355,2
730000,3,2,2,1,1355,1
750000,3,2,2,1,1355,1
750000,3,2,2,1,1355,1
760000,3,2,2,1,1355,2
770000,3,2,2,1,1355,1
770000,4,2,2,1,1355,2
560000,3,3,1,1,1356,1
665000,3,3,2,1,1356,1
720000,3,3,2,1,1356,1
730000,3,2,2,1,1356,1
730000,3,3,2,1,1356,1
750000,3,3,2,1,1356,1
750000,3,3,2,1,1356,1
750000,3,3,2,1,1356,1
760000,3,3,2,1,1356,2
760000,3,3,2,1,1356,2
780000,3,3,2,1,1356,2
780000,3,3,2,1,1356,1
780000,3,3,2,1,1356,1
780000,3,3,2,1,1356,1
790000,3,2,2,1,1356,2
830000,3,3,2,1,1356,2
920000,3,2,1,1,1356,1
930000,3,2,1,1,1356,1
930000,3,2,1,1,1356,2
980000,3,2,1,1,1356,1
1000000,2,2,1,1,1356,2
1206600,3,3,2,1,1356,1
1220000,3,2,1,1,1356,2
1250000,3,2,1,1,1356,2
1289520,3,3,2,3,1356,1
1300000,3,2,1,3,1356,1
1330000,2,2,1,1,1356,2
1330000,3,4,1,1,1356,2
1330000,2,2,1,1,1356,1
1350000,2,2,1,1,1356,2
1350000,3,2,1,3,1356,2
1350000,2,2,1,1,1356,2
1350000,2,2,1,1,1356,2
1361000,3,4,2,1,1356,1
1450000,2,2,1,1,1356,2
1500000,2,2,1,3,1356,2
1580000,2,2,1,3,1356,2
1600000,2,2,1,3,1356,1
2027000,2,1,2,3,1356,1
2580000,2,2,2,1,1356,1
1500000,2,3,1,1,1357,1
1500000,2,2,1,1,1357,2
610000,4,3,1,1,1358,1
650000,3,2,2,1,1358,1
650000,3,3,2,1,1358,1
740000,3,3,2,1,1358,1
740000,4,2,2,1,1358,1
750000,3,2,2,1,1358,0
750000,3,2,2,1,1358,0
760000,3,2,2,1,1358,0
770000,3,2,2,1,1358,1
788000,3,2,2,1,1358,1
790000,3,2,1,1,1360,1
860000,3,3,2,3,1360,2
850000,3,2,1,1,1361,2
1450000,3,1,1,3,1361,1
480000,3,2,1,1,1362,0
518000,4,4,3,1,1362,0
560000,3,3,2,1,1362,1
565000,3,3,2,1,1362,1
565000,3,3,2,1,1362,1
570000,4,3,2,1,1362,1
600000,3,3,2,1,1362,1
600000,3,3,2,1,1362,2
600000,3,3,2,1,1362,1
600000,3,3,2,1,1362,1
600000,3,3,2,1,1362,2
600000,3,3,2,1,1362,0
610000,3,2,2,1,1362,1
610000,3,4,2,1,1362,0
610000,3,3,2,1,1362,1
610000,3,4,1,1,1362,2
610000,3,3,2,1,1362,1
620000,4,4,3,1,1362,1
630000,3,3,2,1,1362,1
630000,3,2,1,1,1362,2
638000,3,3,2,1,1362,1
640000,3,3,2,1,1362,1
650000,3,3,2,1,1362,1
650000,3,3,2,1,1362,1
650000,4,3,2,1,1362,1
660000,3,2,2,1,1362,1
670000,3,3,2,1,1362,2
676000,3,3,2,1,1362,1
695000,3,3,2,1,1362,1
700000,4,4,2,1,1362,1
700000,4,4,2,1,1362,1
720000,4,3,2,1,1362,1
520000,3,2,2,1,1363,1
525000,3,2,2,1,1363,1
540000,3,2,2,1,1363,1
560000,3,2,2,1,1363,1
580000,3,2,2,1,1363,2
620000,3,2,2,1,1363,1
650000,3,4,2,1,1363,1
650000,3,4,2,1,1363,1
660000,3,2,2,1,1363,1
670000,3,4,2,1,1363,1
680000,3,2,2,1,1363,2
510000,4,2,1,1,1364,0
530000,3,2,1,1,1364,1
540000,4,2,2,1,1364,0
550000,4,2,1,1,1364,1
560000,4,2,2,1,1364,0
560000,4,2,2,1,1364,0
580000,4,2,1,1,1364,0
660000,3,2,2,1,1364,2
750000,3,4,2,1,1364,2
896000,3,3,2,1,1366,1
550000,4,2,1,1,1367,1
1080000,2,2,1,3,1367,1
1080000,2,2,1,3,1367,2
1250000,2,3,2,1,1367,1
1300000,2,3,2,1,1367,1
1330000,3,3,2,1,1367,1
1399000,2,2,2,1,1367,2
1400000,3,2,2,1,1367,2
1430000,2,3,2,1,1367,1
1450000,2,3,2,1,1367,1
1450000,3,2,2,1,1367,2
1450000,3,2,2,1,1367,1
1480000,2,3,2,1,1367,1
1550000,2,3,2,1,1367,2
610000,4,4,2,1,1368,0
629000,4,4,2,1,1368,1
629999,4,4,2,1,1368,0
770000,3,2,2,1,1368,1
776000,3,4,2,1,1368,1
780000,3,3,2,1,1368,1
785000,3,3,2,1,1368,0
790000,3,3,2,1,1368,1
790000,3,4,2,1,1368,1
799000,3,3,2,1,1368,1
800000,3,3,2,1,1368,0
800000,3,4,2,1,1368,0
820000,3,3,2,1,1368,1
820000,3,3,2,1,1368,1
850000,3,3,2,1,1368,1
890000,3,3,2,3,1368,2
1390000,2,2,1,1,1368,2
1390000,2,2,1,1,1368,2
1400000,2,2,1,1,1368,2
1450000,2,2,1,1,1368,2
1490000,2,2,1,1,1368,2
1500000,2,2,1,1,1368,2
400000,3,2,1,1,1370,0
450000,3,2,1,0,1370,0
780000,3,2,1,1,1370,0
780000,3,2,1,1,1370,2
850000,3,2,1,1,1370,1
930000,3,2,1,1,1370,1
930000,3,3,2,1,1370,2
930000,3,3,2,1,1370,1
937500,3,3,2,1,1370,1
950000,5,3,2,1,1370,1
953000,3,2,2,1,1370,1
1488000,2,2,2,1,1370,1
1500000,4,3,1,3,1370,2
720000,4,2,3,1,1371,2
723000,4,2,3,1,1371,2
790000,3,3,1,1,1372,1
880900,3,3,3,1,1373,1
900000,3,2,1,1,1373,2
1600000,3,3,2,3,1373,2
650000,3,3,2,1,1374,2
568000,3,2,1,1,1375,1
800000,3,2,2,1,1375,2
915000,3,3,2,1,1375,1
928000,3,3,2,1,1375,2
1000000,3,3,2,1,1375,2
1230000,2,2,2,1,1375,1
568000,3,3,2,1,1376,1
580000,3,3,1,1,1376,1
1250000,2,3,1,1,1376,2
1400000,3,2,2,1,1376,1
810000,3,2,2,1,1377,2
1200000,3,2,2,1,1377,1
1225000,3,3,2,1,1377,1
1280000,3,2,2,1,1377,1
1305750,3,3,2,1,1377,1
1360000,3,2,2,1,1377,1
1388000,3,2,2,1,1377,1
1390000,3,2,2,1,1377,1
1423062,3,2,2,1,1377,1
1430000,3,2,2,1,1377,1
1430000,2,2,2,1,1377,1
1450000,3,2,2,1,1377,1
1451209,3,3,2,1,1377,1
1455000,3,2,2,1,1377,1
1486274,3,2,2,1,1377,1
1486274,3,4,2,1,1377,1
1486274,3,4,2,1,1377,1
1500000,3,3,2,1,1377,1
1501999,3,3,2,1,1377,1
500000,4,2,2,1,1378,1
500000,4,2,2,1,1378,1
520000,3,2,2,1,1378,1
520000,4,2,1,1,1378,1
530000,4,2,2,1,1378,0
638000,3,3,1,1,1378,2
650000,3,2,3,1,1378,1
720000,3,3,2,1,1378,2
740000,3,3,2,1,1378,2
750000,3,2,1,3,1378,2
780000,3,2,2,1,1378,1
880000,3,2,2,1,1378,2
988000,2,2,2,1,1378,2
1000000,2,3,2,1,1378,2
1000000,2,2,1,1,1378,2
1050000,3,3,2,3,1378,0
1050000,2,2,2,1,1378,2
1080000,2,3,2,1,1378,1
1080000,2,2,2,1,1378,2
1080000,3,3,2,3,1378,1
1088888,3,3,2,1,1378,2
1100000,2,3,2,1,1378,0
1100000,2,3,2,1,1378,2
1100000,3,3,2,1,1378,2
1100000,2,3,2,1,1378,1
1100000,2,3,2,1,1378,2
1100000,2,3,2,1,1378,2
1100000,2,3,2,1,1378,2
1100000,2,3,2,1,1378,2
1100000,2,3,2,1,1378,2
1100000,2,3,2,1,1378,1
1120000,2,3,2,1,1378,0
1120000,2,3,2,1,1378,1
1120000,2,3,2,1,1378,2
1120000,2,3,2,1,1378,2
1150000,3,4,3,3,1378,1
1199000,3,3,1,3,1378,1
1200000,3,4,2,3,1378,2
1200000,2,3,2,3,1378,2
1200000,3,4,2,3,1378,2
1230000,3,4,2,3,1378,2
1230000,3,4,2,3,1378,1
1250000,3,4,2,3,1378,2
1250000,3,3,2,3,1378,2
1250000,3,3,2,3,1378,2
1250000,2,3,2,1,1378,1
1290000,3,3,2,3,1378,2
1320000,3,4,2,3,1378,2
1500000,4,3,1,3,1378,2
960000,3,4,2,1,1379,1
970000,3,4,2,1,1379,1
989415,3,4,3,1,1379,1
480000,3,2,1,1,1380,2
520000,3,2,1,1,1380,1
620000,3,3,1,1,1380,0
680000,4,2,1,1,1380,2
710000,3,2,1,1,1380,2
750000,3,2,1,1,1380,2
800000,3,2,1,1,1380,0
860000,3,3,2,3,1380,2
899000,3,3,1,1,1380,2
920000,3,2,2,1,1380,1
1100000,3,2,1,1,1380,1
1250000,2,2,1,1,1380,1
1400000,3,2,1,1,1380,2
530000,3,2,1,1,1381,1
550000,3,2,2,1,1381,1
580000,3,2,2,1,1381,1
580000,3,2,2,1,1381,1
580000,3,2,1,1,1381,2
580000,3,2,1,1,1381,1
600000,3,2,1,1,1381,1
608000,3,2,1,1,1381,1
620000,3,2,1,1,1381,1
630000,3,2,1,1,1381,1
636000,3,2,1,1,1381,2
650000,3,2,2,1,1381,1
670000,4,2,1,1,1381,1
780000,3,4,1,1,1381,1
800000,3,3,1,1,1381,1
808000,3,4,1,1,1381,1
810000,3,4,1,1,1381,1
810000,3,4,1,1,1381,1
810000,4,4,1,1,1381,1
810000,3,3,2,1,1381,1
820000,3,4,3,1,1381,1
830000,3,3,1,1,1381,1
838000,3,4,1,1,1381,1
848000,3,3,2,1,1381,1
848000,4,3,2,1,1381,1
850000,3,4,2,1,1381,1
850000,3,2,1,1,1381,1
850000,3,4,3,1,1381,2
850000,3,4,1,1,1381,1
850000,3,4,2,1,1381,1
860000,3,4,1,1,1381,1
868000,3,4,2,1,1381,2
875000,3,4,3,1,1381,1
880000,3,2,2,1,1381,2
888000,3,4,1,1,1381,1
898000,3,4,1,1,1381,2
920000,3,4,2,1,1381,0
920000,3,4,3,1,1381,1
920000,3,4,2,1,1381,2
930000,3,4,2,1,1381,2
945000,3,4,2,1,1381,2
950000,3,4,1,1,1381,0
950000,3,4,3,1,1381,1
1100000,4,4,2,1,1381,2
1150000,3,4,2,1,1381,2
1150000,4,4,1,1,1381,1
438000,4,2,1,1,1382,1
630000,3,2,1,1,1382,2
760000,3,2,2,1,1382,0
760000,3,2,2,1,1382,1
760000,3,2,2,1,1382,1
800000,3,2,2,1,1382,0
850000,3,4,2,1,1382,1
850000,3,2,2,1,1382,0
860000,3,2,2,1,1382,1
530000,4,2,2,1,1383,1
540000,4,2,2,1,1383,2
668000,3,2,1,1,1383,1
838000,3,3,1,1,1383,1
435000,3,2,1,1,1385,1
450000,3,2,1,1,1385,1
450000,3,2,1,1,1385,2
458000,3,2,1,1,1385,2
489000,3,2,1,1,1385,1
498000,3,2,1,1,1385,2
510000,3,2,1,1,1385,2
530000,3,3,1,1,1385,1
550000,3,3,1,1,1385,1
550000,3,3,1,1,1385,2
550000,4,3,1,1,1385,1
560000,3,2,1,1,1385,2
560000,3,2,1,1,1385,2
560000,3,2,1,1,1385,2
560000,3,2,1,1,1385,2
565000,3,3,1,1,1385,1
568000,3,3,1,1,1385,2
570000,3,3,1,1,1385,1
580000,3,2,1,1,1385,1
580000,3,2,1,1,1385,1
580000,4,3,1,1,1385,2
620000,3,2,2,1,1385,2
508000,3,2,1,1,1386,2
700000,3,4,2,1,1386,2
950000,3,2,2,1,1386,1
1050000,2,2,1,1,1386,1
1100000,2,2,2,1,1386,1
495000,3,2,1,1,1387,1
510000,3,2,2,1,1387,1
570000,3,2,1,1,1388,2
666666,3,3,2,1,1388,2
685000,3,3,2,3,1388,2
860000,4,3,2,3,1388,1
880000,3,2,1,1,1388,0
880000,3,2,1,1,1388,1
1000000,2,3,3,1,1388,1
1100000,2,3,1,1,1388,1
1780000,1,2,2,3,1388,2
1880000,1,1,1,3,1388,2
650000,3,2,2,1,1389,2
690000,3,3,2,1,1389,2
690000,3,3,2,1,1389,1
700000,3,2,2,1,1389,1
700000,3,3,2,1,1389,2
733000,3,2,2,1,1389,2
768000,3,2,2,1,1389,1
798000,3,2,2,1,1389,2
820000,3,2,2,1,1389,1
850000,3,2,2,1,1389,1
1050000,2,2,2,1,1389,1
1050000,2,2,2,1,1389,1
1050000,2,2,2,1,1389,1
1060000,2,3,2,1,1389,1
1080000,3,2,2,1,1389,1
1080000,3,2,2,1,1389,1
1080000,3,2,2,1,1389,1
1090000,2,3,2,1,1389,1
1100000,3,2,2,1,1389,1
1130000,3,2,2,1,1389,1
1150000,3,2,2,1,1389,1
1150000,3,2,2,1,1389,1
1160000,3,2,2,1,1389,1
1160000,3,2,2,1,1389,1
1160000,2,3,2,1,1389,1
1160000,3,3,2,1,1389,1
1170000,3,2,2,1,1389,2
1180000,3,2,2,1,1389,1
1190000,2,3,2,1,1389,1
1250000,2,3,1,1,1389,1
1250000,3,2,1,1,1389,2
1280000,2,2,2,1,1389,1
1280000,2,3,2,1,1389,1
1300000,2,2,1,1,1389,2
1300000,3,2,2,1,1389,1
1300000,3,2,2,1,1389,2
1300000,3,4,2,1,1389,2
1300000,3,2,2,1,1389,2
1350000,3,2,2,1,1389,2
730000,3,2,2,1,1390,0
790000,3,2,1,1,1390,1
850000,3,3,2,1,1390,1
880000,3,2,1,1,1390,1
880000,3,2,1,1,1390,2
888000,3,2,1,1,1390,1
900000,3,2,1,1,1390,2
930000,3,2,1,1,1390,2
948000,3,2,1,1,1390,1
950000,3,2,1,1,1390,2
955000,3,3,2,1,1390,0
970000,3,2,2,1,1390,0
980000,4,3,4,1,1390,0
1060000,4,3,4,1,1390,1
1100000,3,2,2,1,1390,2
1100000,4,3,4,1,1390,2
1150000,3,3,2,1,1390,1
1380000,2,2,1,1,1390,0
710000,3,3,2,1,1391,1
730000,3,3,2,1,1391,1
730000,3,3,2,1,1391,1
740000,3,3,2,1,1391,1
750000,3,3,2,1,1391,1
770000,3,3,2,1,1391,1
780000,3,3,2,1,1391,0
780000,3,3,2,1,1391,1
800000,3,3,2,1,1391,1
800000,3,3,2,1,1391,1
800000,3,3,2,1,1391,1
2300000,2,2,2,3,1391,2
600000,4,4,2,1,1392,1
700000,3,2,2,1,1392,1
700000,3,2,2,1,1392,1
710000,3,2,2,1,1392,0
730000,3,2,2,1,1392,0
730000,3,2,2,1,1392,1
730000,3,2,2,1,1392,0
730000,3,2,2,1,1392,1
738000,3,2,2,1,1392,1
745000,3,2,2,1,1392,0
745000,3,3,2,1,1392,0
760000,3,2,2,1,1392,1
768000,3,2,2,1,1392,1
770000,3,2,2,1,1392,1
770000,3,2,2,1,1392,0
780000,3,2,2,1,1392,2
780000,3,2,2,1,1392,2
780000,3,3,2,1,1392,1
780000,3,2,2,1,1392,1
780000,3,2,2,1,1392,1
795000,3,2,2,1,1392,1
799000,3,2,2,1,1392,1
800000,3,2,2,1,1392,1
800000,3,2,2,1,1392,1
800000,3,2,2,1,1392,2
805000,3,2,2,1,1392,2
810000,3,2,2,1,1392,2
810000,3,2,2,1,1392,2
819000,3,2,2,1,1392,2
820000,3,3,2,1,1392,2
880000,3,3,2,1,1392,2
890000,3,2,2,1,1392,0
600000,4,2,2,1,1393,1
610000,3,2,1,1,1393,1
630000,3,2,1,1,1393,1
630000,3,2,2,1,1393,1
650000,3,3,1,1,1393,1
670000,3,2,2,1,1393,1
725000,3,2,1,1,1393,0
1400000,3,3,1,3,1393,0
530000,3,2,1,1,1394,0
540000,3,2,1,1,1394,1
547000,3,2,1,1,1394,1
550000,3,2,1,1,1394,1
560000,3,2,1,1,1394,0
570000,3,2,2,1,1394,1
570000,3,2,2,1,1394,1
580000,3,2,2,1,1394,1
580000,3,2,1,1,1394,1
589000,3,2,2,1,1394,2
590000,3,2,2,1,1394,2
590000,3,2,2,1,1394,0
590000,4,2,1,1,1394,0
608000,3,2,2,1,1394,1
630000,3,2,2,1,1394,1
630000,3,2,2,1,1394,1
660000,3,2,2,1,1394,2
690000,3,2,2,1,1394,1
800000,3,2,2,1,1394,1
2200000,3,3,2,3,1394,2
730000,3,3,2,1,1395,1
1200000,3,3,2,1,1395,1
700000,4,2,2,1,1396,2
780000,4,2,2,1,1396,2
780000,4,2,2,1,1396,2
1641000,3,2,1,3,1396,2
1750000,2,2,1,3,1396,1
600000,3,3,2,1,1397,2
980000,3,2,1,1,1398,1
470000,3,2,1,1,1399,1
490000,3,2,1,1,1399,1
580000,3,2,1,1,1399,2
690000,2,2,2,3,1399,1
690000,2,2,1,3,1399,1
700000,2,2,1,3,1399,1
710000,2,2,1,3,1399,1
720000,3,2,1,1,1399,1
720000,3,2,1,1,1399,2
728000,3,2,1,1,1399,1
728000,3,2,1,1,1399,1
733000,3,2,1,1,1399,1
738000,2,2,2,3,1399,1
780000,3,2,2,1,1399,2
780000,3,2,2,3,1399,2
780000,3,2,2,1,1399,2
800000,3,2,2,1,1399,2
819000,3,2,2,1,1399,2
820000,3,2,1,1,1399,1
820000,3,2,1,1,1399,1
828000,3,2,2,1,1399,1
830000,3,2,1,1,1399,2
830000,3,2,1,1,1399,1
830000,3,2,1,1,1399,1
830000,3,2,1,1,1399,2
840000,3,2,1,1,1399,2
850000,3,2,1,1,1399,2
900000,3,2,4,1,1399,1
980000,3,2,1,1,1399,2
1100000,3,3,2,3,1399,1
1150000,3,2,1,3,1399,1
1298000,3,2,1,3,1399,1
1420000,2,2,1,3,1399,2
1450000,2,2,1,3,1399,2
1470000,2,2,1,3,1399,2
1470000,2,2,1,3,1399,2
1500000,2,2,1,3,1399,2
1538000,2,2,1,3,1399,2
1550000,2,2,1,3,1399,2
1550000,2,2,2,3,1399,2
1570000,2,3,1,3,1399,2
1570000,2,2,1,3,1399,2
1650000,2,2,1,3,1399,1
1678800,2,2,1,3,1399,2
1678800,2,2,1,3,1399,2
1678800,2,2,1,3,1399,2
1680000,2,2,1,3,1399,2
1680000,2,3,1,3,1399,2
1800000,2,2,1,3,1399,2
1820000,2,2,1,3,1399,1
1888000,2,2,1,1,1399,2
1888650,2,2,1,3,1399,2
1890000,2,3,1,3,1399,2
1900000,2,2,1,3,1399,2
1900000,2,2,1,3,1399,2
1900000,2,2,1,3,1399,2
1900000,2,3,1,3,1399,2
2000000,2,2,1,3,1399,1
2000000,2,3,1,3,1399,2
2000000,2,3,1,3,1399,2
3364000,2,2,2,3,1399,2
3364000,2,2,2,3,1399,2
3551100,2,2,1,3,1399,2
3917000,2,2,1,3,1399,2
4200000,2,2,1,1,1399,1
4720000,2,2,2,1,1399,1
4756000,2,2,2,1,1399,1
348000,2,1,1,3,1400,0
348000,2,2,1,3,1400,0
415000,3,2,1,1,1400,1
420000,3,2,1,1,1400,1
420000,3,2,1,1,1400,1
425000,3,2,1,1,1400,2
425000,3,2,1,1,1400,1
435000,3,2,1,1,1400,1
455000,3,3,2,1,1400,1
460000,3,2,1,1,1400,1
470000,3,2,1,1,1400,1
518000,4,2,1,1,1400,1
520000,3,2,1,1,1400,1
520000,4,2,1,1,1400,1
530000,2,2,1,1,1400,2
530000,3,3,2,1,1400,1
550000,3,2,2,1,1400,2
550000,3,2,1,1,1400,2
560000,3,3,1,1,1400,1
565000,3,2,1,1,1400,1
570000,2,2,1,1,1400,1
580000,3,2,1,1,1400,1
580000,3,2,1,1,1400,1
580000,3,2,1,1,1400,1
580000,4,3,2,1,1400,1
580000,3,2,2,1,1400,2
580000,3,2,1,1,1400,2
580000,3,2,2,1,1400,2
588000,3,3,1,1,1400,1
588000,3,2,1,1,1400,2
588000,3,2,1,1,1400,2
588000,4,2,1,1,1400,2
590000,3,2,1,1,1400,2
610000,3,2,1,1,1400,2
620000,4,2,1,1,1400,2
630000,3,2,2,1,1400,1
630000,3,2,2,1,1400,2
645000,3,2,2,1,1400,1
650000,4,3,3,1,1400,1
650000,3,2,2,1,1400,1
650000,3,2,2,1,1400,1
655000,3,2,1,1,1400,2
658000,3,2,3,1,1400,1
660000,4,2,2,1,1400,1
660000,3,2,2,1,1400,2
670000,3,2,1,1,1400,2
680000,3,3,2,1,1400,1
690000,3,2,2,1,1400,1
700000,3,2,1,1,1400,2
700000,3,2,1,1,1400,1
718000,3,2,1,1,1400,2
720000,3,2,2,1,1400,1
720000,3,2,2,1,1400,2
720000,3,2,1,1,1400,2
730000,3,2,1,1,1400,2
730000,3,3,1,1,1400,1
730000,3,2,1,1,1400,1
735000,3,2,2,1,1400,1
740000,3,2,2,1,1400,1
749000,2,2,1,1,1400,1
750000,3,3,1,1,1400,2
750000,3,2,1,1,1400,1
750000,3,2,2,1,1400,0
758000,3,3,1,1,1400,2
760000,3,2,1,1,1400,1
765000,3,2,2,1,1400,1
778000,3,3,2,3,1400,1
780000,3,2,2,1,1400,0
790000,3,2,1,1,1400,2
790000,3,2,1,1,1400,1
790000,3,3,2,1,1400,2
790000,3,2,2,1,1400,2
800000,3,2,2,3,1400,1
800000,3,2,1,1,1400,1
800000,3,2,2,1,1400,2
820000,3,2,2,1,1400,2
830000,3,2,1,1,1400,1
830000,3,2,2,1,1400,2
830000,3,2,1,1,1400,0
830000,2,2,1,3,1400,2
845000,3,2,2,1,1400,1
850000,3,2,2,1,1400,2
850000,3,2,1,1,1400,1
850000,1,1,1,3,1400,1
880000,2,2,3,1,1400,0
890000,2,2,3,1,1400,1
890000,3,2,1,1,1400,2
900000,3,2,1,1,1400,1
900000,3,2,1,1,1400,1
900000,3,2,1,1,1400,2
900000,3,2,1,1,1400,1
900000,3,2,1,1,1400,1
900000,3,2,1,1,1400,2
920000,3,2,1,1,1400,2
930000,3,2,1,1,1400,2
950000,3,2,1,1,1400,2
980000,3,2,1,1,1400,2
980000,3,2,1,1,1400,2
990000,3,3,2,1,1400,2
1000000,3,4,2,1,1400,1
1080000,3,2,1,1,1400,1
1080000,3,2,1,1,1400,1
1100000,2,2,2,1,1400,2
1100000,2,3,2,1,1400,2
1110000,2,3,2,1,1400,1
1150000,4,3,1,1,1400,1
1150000,2,3,2,1,1400,1
1150000,2,3,2,1,1400,0
1200000,2,3,2,1,1400,1
1200000,2,3,2,1,1400,1
1250000,2,3,1,1,1400,1
1250000,2,1,1,3,1400,1
1280000,3,3,2,1,1400,1
1290800,3,2,1,3,1400,1
1300000,3,2,2,1,1400,2
1350000,2,2,2,3,1400,2
1350000,3,2,1,1,1400,1
1500000,3,3,2,1,1400,1
1500000,3,3,2,1,1400,1
1530000,2,2,2,1,1400,1
1570000,3,3,2,1,1400,1
1600000,2,2,2,1,1400,1
1830000,3,2,2,1,1400,2
1850000,2,2,1,3,1400,2
2200000,3,3,2,3,1400,2
3653000,3,2,2,3,1400,2
740000,3,2,1,1,1402,2
870000,3,3,2,3,1402,2
620000,3,2,2,1,1403,1
628000,3,2,2,1,1403,1
788000,5,3,2,1,1403,1
800000,5,2,3,1,1403,1
800000,5,3,2,1,1403,1
530000,4,3,2,1,1404,1
555000,4,3,2,1,1404,2
559000,3,2,2,1,1404,2
559000,3,2,2,1,1404,2
559000,3,2,2,1,1404,2
577000,3,2,2,1,1404,2
580000,3,2,2,1,1404,2
599000,3,2,2,1,1404,1
600000,3,2,2,1,1404,1
600000,3,2,2,1,1404,1
610000,3,2,2,1,1404,1
620000,3,2,2,1,1404,1
628000,3,2,2,1,1404,1
630000,3,2,2,1,1404,1
638000,3,2,2,1,1404,1
640000,2,3,2,1,1404,1
650000,3,2,2,1,1404,1
660000,4,2,2,1,1404,1
660000,3,2,2,1,1404,1
670000,3,2,2,1,1404,0
680000,3,2,2,1,1404,1
680000,3,2,2,1,1404,1
685000,3,2,2,1,1404,1
690000,3,2,2,1,1404,1
690000,3,2,2,1,1404,1
700000,3,2,2,1,1404,1
728000,3,2,2,1,1404,1
738000,3,2,2,1,1404,1
748000,3,2,2,1,1404,1
780000,3,2,2,1,1404,1
780000,3,2,2,1,1404,1
399999,3,2,1,1,1405,2
410000,3,2,1,1,1405,0
435000,3,2,2,1,1405,1
435000,3,2,2,1,1405,1
440000,3,2,1,1,1405,1
448000,3,2,2,1,1405,1
450000,3,2,1,1,1405,1
450000,3,2,1,1,1405,1
450000,3,2,1,1,1405,1
450000,3,2,2,1,1405,1
450000,3,2,2,1,1405,1
490000,3,2,1,1,1405,1
500000,3,2,1,1,1405,1
600000,3,3,1,1,1405,1
820000,3,2,1,1,1405,2
1350000,3,2,1,3,1405,1
1450000,3,2,1,3,1405,1
1550000,3,2,1,3,1405,2
1550000,3,2,1,3,1405,2
1600000,3,2,1,3,1405,2
480000,3,2,2,1,1406,1
600000,3,3,1,1,1406,1
608000,3,3,1,1,1406,1
708000,3,2,1,1,1406,1
718000,3,2,1,1,1406,1
730000,3,3,2,1,1406,0
740000,3,2,2,1,1406,0
750000,3,3,2,1,1406,0
750000,3,3,2,1,1406,0
758000,3,2,2,1,1406,1
760000,3,3,2,1,1406,0
760000,3,3,2,1,1406,1
765000,3,3,2,1,1406,0
768000,3,3,2,1,1406,1
768000,3,3,2,1,1406,0
780000,3,3,2,1,1406,1
850000,3,3,2,1,1406,2
850000,3,3,2,1,1406,1
1050000,3,3,2,1,1406,2
1450000,2,3,1,1,1406,2
1450000,2,3,1,1,1406,1
510000,3,2,1,1,1407,2
520000,3,2,1,1,1407,2
520000,3,2,1,1,1407,2
550000,3,2,1,1,1407,2
560000,3,2,1,1,1407,2
618000,3,2,2,1,1407,1
620000,3,2,2,1,1407,2
650000,3,2,2,1,1407,1
688000,3,2,2,1,1407,1
700000,3,2,2,1,1407,1
700000,3,2,2,1,1407,2
720000,3,3,2,3,1407,0
725000,3,2,2,1,1407,2
730000,3,2,2,1,1407,2
750000,3,2,2,1,1407,2
767000,3,3,2,3,1407,1
799999,3,2,2,1,1407,2
888000,3,2,2,1,1407,1
549000,3,2,1,1,1408,1
560000,4,3,1,1,1408,1
560000,4,2,1,1,1408,2
570000,4,3,1,1,1408,1
580000,3,3,1,1,1408,1
580000,4,3,2,1,1408,1
580000,4,3,1,1,1408,2
590000,4,3,2,1,1408,1
590000,4,3,2,1,1408,1
600000,3,3,1,1,1408,1
600000,3,2,1,1,1408,1
600000,4,3,1,1,1408,2
610000,4,3,1,1,1408,1
610000,4,3,1,1,1408,1
